heure;latitude;longitude;altitude;cardio
23:42:59;19.65406316332519;-156.00510315969586;19.600000381469727;143
23:43:05;19.654230466112494;-156.00521262735128;19.600000381469727;145
23:43:11;19.654395086690784;-156.0053194127977;19.0;145
23:43:17;19.654559958726168;-156.0054211691022;18.399999618530273;145
23:43:23;19.654724411666393;-156.0055173933506;16.799999237060547;145
23:43:29;19.65489531867206;-156.00562007166445;16.200000762939453;145
23:43:35;19.65506329201162;-156.00571093149483;17.399999618530273;146
23:43:41;19.6552300080657;-156.00581268779933;19.799999237060547;145
23:43:47;19.655404184013605;-156.0059196408838;22.799999237060547;146
23:43:53;19.655587496235967;-156.00599675439298;24.799999237060547;145
23:43:59;19.65576452203095;-156.00607956759632;23.200000762939453;145
23:44:05;19.655942302197218;-156.00616598501801;22.0;145
23:44:11;19.6561158914119;-156.00625282153487;21.799999237060547;145
23:44:17;19.656282607465982;-156.00633504800498;22.600000381469727;144
23:44:23;19.6564578730613;-156.00642138160765;23.399999618530273;145
23:44:29;19.656634647399187;-156.00650033913553;23.799999237060547;145
23:44:35;19.656803542748094;-156.0065922047943;23.799999237060547;144
23:44:41;19.65697193518281;-156.00669790059328;24.399999618530273;146
23:44:47;19.65715524740517;-156.00679026916623;26.200000762939453;145
23:44:53;19.657332273200154;-156.0068660415709;26.799999237060547;145
23:45:00;19.657524386420846;-156.0069540515542;26.799999237060547;143
23:45:06;19.657699400559068;-156.00703166797757;25.399999618530273;143
23:45:12;19.657871229574084;-156.0070954542607;23.799999237060547;144
23:45:18;19.658047668635845;-156.00718363188207;22.399999618530273;143
23:45:24;19.658226370811462;-156.00726225413382;22.0;143
23:45:30;19.65840507298708;-156.0073370207101;24.200000762939453;146
23:45:36;19.6585800871253;-156.00742083974183;25.399999618530273;144
23:45:42;19.65874956920743;-156.0075151361525;25.799999237060547;144
23:45:48;19.65891812928021;-156.00759434513748;25.399999618530273;143
23:45:54;19.659094316884875;-156.0076686926186;25.399999618530273;143
23:46:00;19.65927042067051;-156.007756954059;25.399999618530273;143
23:46:06;19.659445686265826;-156.00782543420792;25.600000381469727;145
23:46:12;19.65961198322475;-156.00791042670608;25.600000381469727;143
23:46:18;19.659786745905876;-156.00800044834614;25.200000762939453;143
23:46:24;19.6599530428648;-156.00808301009238;24.600000381469727;142
23:46:30;19.66012755408883;-156.00816850550473;24.0;144
23:46:37;19.660314386710525;-156.00825903005898;23.0;142
23:46:43;19.660490741953254;-156.00834066979587;24.0;142
23:46:49;19.660661313682795;-156.00841510109603;24.600000381469727;142
23:46:55;19.6608354896307;-156.0084956511855;25.600000381469727;143
23:47:01;19.66101637110114;-156.0085931327194;26.0;142
23:47:07;19.6611843444407;-156.00867024622858;27.200000762939453;143
23:47:14;19.661379223689437;-156.00875322706997;29.399999618530273;144
23:47:20;19.661552058532834;-156.00884408690035;31.200000762939453;145
23:47:26;19.661726402118802;-156.0089353658259;31.799999237060547;144
23:47:32;19.661906026303768;-156.00902672857046;31.200000762939453;144
23:47:38;19.662090092897415;-156.0091397166252;29.200000762939453;143
23:47:44;19.66225689277053;-156.00925421342254;27.200000762939453;143
23:47:50;19.6624293923378;-156.00936099886894;26.0;144
23:47:56;19.6626072563231;-156.00948161445558;24.600000381469727;143
23:48:02;19.662786964327097;-156.00960130803287;24.0;143
23:48:08;19.662972539663315;-156.00971681065857;27.0;143
23:48:14;19.663149314001203;-156.00982334464788;28.600000381469727;142
23:48:20;19.663318125531077;-156.00994488224387;28.399999618530273;142
23:48:27;19.663494480773807;-156.01005485281348;26.600000381469727;141
23:48:34;19.663662537932396;-156.0101608838886;24.799999237060547;141
23:48:41;19.66383579187095;-156.01027915254235;24.399999618530273;140
